review_text,cleaned_text,tokens,stemmed_tokens,final_text
Kalo pas pergantian sift tolong jgn meneyepelekan custemer. Sya menunggu terlalu lama di sini. Pelayanan yg sangat lama. Terlalu menyepelekan orang lain. Antrian yg gak teratur. Meminta maaf gampang. Tapi pelayanannya yg lemot. saran sih jgn dateng kesini pas lagi pergantian sift. Masa antrian sudah panjang tapi pelayannya masih tetep lama. Terlalu santai.,kalo pas pergantian sift tolong jgn meneyepelekan custemer sya menunggu terlalu lama di sini pelayanan yg sangat lama terlalu menyepelekan orang lain antrian yg gak teratur meminta maaf gampang tapi pelayanannya yg lemot saran sih jgn dateng kesini pas lagi pergantian sift masa antrian sudah panjang tapi pelayannya masih tetep lama terlalu santai,"['kalo', 'pas', 'pergantian', 'sift', 'tolong', 'jgn', 'meneyepelekan', 'custemer', 'sya', 'menunggu', 'pelayanan', 'yg', 'menyepelekan', 'orang', 'antrian', 'yg', 'gak', 'teratur', 'maaf', 'gampang', 'pelayanannya', 'yg', 'lemot', 'saran', 'sih', 'jgn', 'dateng', 'kesini', 'pas', 'pergantian', 'sift', 'antrian', 'pelayannya', 'tetep', 'santai']","['kalo', 'pas', 'ganti', 'sift', 'tolong', 'jgn', 'meneyepelekan', 'custemer', 'sya', 'tunggu', 'layan', 'yg', 'sepele', 'orang', 'antri', 'yg', 'gak', 'atur', 'maaf', 'gampang', 'layan', 'yg', 'lot', 'saran', 'sih', 'jgn', 'dateng', 'kesini', 'pas', 'ganti', 'sift', 'antri', 'layan', 'tetep', 'santai']",kalo pas ganti sift tolong jgn meneyepelekan custemer sya tunggu layan yg sepele orang antri yg gak atur maaf gampang layan yg lot saran sih jgn dateng kesini pas ganti sift antri layan tetep santai
Couvee is never fail lah.. harga masih terjangkau di banding coffee shop lain di jogja yg harganya udah pada menyentuh 30rb an. Tapi couvee masih 20rb an.. dan rasanyaaa masih juara 1.,couvee is never fail lah harga masih terjangkau di banding coffee shop lain di jogja yg harganya udah pada menyentuh rb an tapi couvee masih rb an dan rasanyaaa masih juara,"['couvee', 'never', 'fail', 'harga', 'terjangkau', 'banding', 'coffee', 'shop', 'jogja', 'yg', 'harganya', 'udah', 'menyentuh', 'rb', 'couvee', 'rb', 'rasanyaaa', 'juara']","['couvee', 'never', 'fail', 'harga', 'jangkau', 'banding', 'coffee', 'shop', 'jogja', 'yg', 'harga', 'udah', 'sentuh', 'rb', 'couvee', 'rb', 'rasanyaaa', 'juara']",couvee never fail harga jangkau banding coffee shop jogja yg harga udah sentuh rb couvee rb rasanyaaa juara
"Lokasinya ok buat remote work, kopinya enak dengan harga yang relative masih masuk dikantong mahasiswa",lokasinya ok buat remote work kopinya enak dengan harga yang relative masih masuk dikantong mahasiswa,"['lokasinya', 'ok', 'remote', 'work', 'kopinya', 'enak', 'harga', 'relative', 'masuk', 'dikantong', 'mahasiswa']","['lokasi', 'ok', 'remote', 'work', 'kopi', 'enak', 'harga', 'relative', 'masuk', 'kantong', 'mahasiswa']",lokasi ok remote work kopi enak harga relative masuk kantong mahasiswa
"Rasa kopinya sangat kuat. Bagi yang gak terlalu suka kopi pesen menu yang selain signature saja. Tapi kalau yang suka kopi, Signature nya wajib dicoba kopinya strong, top banget deh",rasa kopinya sangat kuat bagi yang gak terlalu suka kopi pesen menu yang selain signature saja tapi kalau yang suka kopi signature nya wajib dicoba kopinya strong top banget deh,"['kopinya', 'kuat', 'gak', 'suka', 'kopi', 'pesen', 'menu', 'signature', 'suka', 'kopi', 'signature', 'nya', 'wajib', 'dicoba', 'kopinya', 'strong', 'top', 'banget', 'deh']","['kopi', 'kuat', 'gak', 'suka', 'kopi', 'sen', 'menu', 'signature', 'suka', 'kopi', 'signature', 'nya', 'wajib', 'coba', 'kopi', 'strong', 'top', 'banget', 'deh']",kopi kuat gak suka kopi sen menu signature suka kopi signature nya wajib coba kopi strong top banget deh
"Kopinya lumayan enak, harga standar cafe, tempat bersih. I like java coffe",kopinya lumayan enak harga standar cafe tempat bersih i like java coffe,"['kopinya', 'lumayan', 'enak', 'harga', 'standar', 'cafe', 'bersih', 'like', 'java', 'coffe']","['kopi', 'lumayan', 'enak', 'harga', 'standar', 'cafe', 'bersih', 'like', 'java', 'coffe']",kopi lumayan enak harga standar cafe bersih like java coffe
"Semoga segera hadir di kota2 lain ya! Saya kemarin iseng mampir cari kopi pas trip ke yogya karena lagi ngantuk2nya butuh asupan nyetir pulang ke jkt, gak sengaja ketemu couvee tanpa ada ekspektasi apa2 tanya sama barista minta kopi yang agak strong, direkomendasiin varian java, saya coba tambah 1 shot espresso, uhhh falling in love on the first sip ❤️, sukses terus! Definitely will come back.",semoga segera hadir di kota lain ya saya kemarin iseng mampir cari kopi pas trip ke yogya karena lagi ngantuknya butuh asupan nyetir pulang ke jkt gak sengaja ketemu couvee tanpa ada ekspektasi apa tanya sama barista minta kopi yang agak strong direkomendasiin varian java saya coba tambah shot espresso uhhh falling in love on the first sip sukses terus definitely will come back,"['semoga', 'hadir', 'kota', 'ya', 'kemarin', 'iseng', 'mampir', 'cari', 'kopi', 'pas', 'trip', 'yogya', 'ngantuknya', 'butuh', 'asupan', 'nyetir', 'pulang', 'jkt', 'gak', 'sengaja', 'ketemu', 'couvee', 'ekspektasi', 'barista', 'kopi', 'strong', 'direkomendasiin', 'varian', 'java', 'coba', 'shot', 'espresso', 'uhhh', 'falling', 'love', 'first', 'sip', 'sukses', 'definitely', 'come', 'back']","['moga', 'hadir', 'kota', 'ya', 'kemarin', 'iseng', 'mampir', 'cari', 'kopi', 'pas', 'trip', 'yogya', 'ngantuknya', 'butuh', 'asupan', 'nyetir', 'pulang', 'jkt', 'gak', 'sengaja', 'ketemu', 'couvee', 'ekspektasi', 'barista', 'kopi', 'strong', 'direkomendasiin', 'varian', 'java', 'coba', 'shot', 'espresso', 'uhhh', 'falling', 'love', 'first', 'sip', 'sukses', 'definitely', 'come', 'back']",moga hadir kota ya kemarin iseng mampir cari kopi pas trip yogya ngantuknya butuh asupan nyetir pulang jkt gak sengaja ketemu couvee ekspektasi barista kopi strong direkomendasiin varian java coba shot espresso uhhh falling love first sip sukses definitely come back
wifinya lemot bangetttttttttt dan ac ga  dinginnnn,wifinya lemot bangetttttttttt dan ac ga dinginnnn,"['wifinya', 'lemot', 'bangetttttttttt', 'ac', 'ga', 'dinginnnn']","['wifinya', 'lot', 'bangetttttttttt', 'ac', 'ga', 'dinginnnn']",wifinya lot bangetttttttttt ac ga dinginnnn
"definisi kopi enakkk non kopi pun enak, trus tempatnya juga luas bgt ada indoor dan outdoor, pelayanan sudah bagus 👍🏻",definisi kopi enakkk non kopi pun enak trus tempatnya juga luas bgt ada indoor dan outdoor pelayanan sudah bagus,"['definisi', 'kopi', 'enakkk', 'non', 'kopi', 'enak', 'trus', 'tempatnya', 'luas', 'bgt', 'indoor', 'outdoor', 'pelayanan', 'bagus']","['definisi', 'kopi', 'enakkk', 'non', 'kopi', 'enak', 'trus', 'tempat', 'luas', 'bgt', 'indoor', 'outdoor', 'layan', 'bagus']",definisi kopi enakkk non kopi enak trus tempat luas bgt indoor outdoor layan bagus
Kopi nya enak bgt,kopi nya enak bgt,"['kopi', 'nya', 'enak', 'bgt']","['kopi', 'nya', 'enak', 'bgt']",kopi nya enak bgt
"Kalo ganti shift tolong aplikasinya di matikan dulu, jadi nunggu sia sia, dan alur pemesanannya nya mohon di evaluasi. Harusnya di nota dulu, biar ngga keburu di cancel customer!",kalo ganti shift tolong aplikasinya di matikan dulu jadi nunggu sia sia dan alur pemesanannya nya mohon di evaluasi harusnya di nota dulu biar ngga keburu di cancel customer,"['kalo', 'ganti', 'shift', 'tolong', 'aplikasinya', 'matikan', 'nunggu', 'sia', 'sia', 'alur', 'pemesanannya', 'nya', 'mohon', 'evaluasi', 'nota', 'biar', 'ngga', 'keburu', 'cancel', 'customer']","['kalo', 'ganti', 'shift', 'tolong', 'aplikasi', 'mati', 'nunggu', 'sia', 'sia', 'alur', 'mesan', 'nya', 'mohon', 'evaluasi', 'nota', 'biar', 'ngga', 'keburu', 'cancel', 'customer']",kalo ganti shift tolong aplikasi mati nunggu sia sia alur mesan nya mohon evaluasi nota biar ngga keburu cancel customer
"Tempat luas, nyaman, bersih
Pelayanan terbaik
Rasa terbaik",tempat luas nyaman bersih pelayanan terbaik rasa terbaik,"['luas', 'nyaman', 'bersih', 'pelayanan', 'terbaik', 'terbaik']","['luas', 'nyaman', 'bersih', 'layan', 'baik', 'baik']",luas nyaman bersih layan baik baik
"Sebagai masukan buat couve
Driver itu bukan orang yang mau ngopi di tempat anda
Orderan itu sdh anda tau sebelum driver datang
Kalo driver suruh antri lha buat apa ada aplikasi merchand di HP anda...
Cukup katakan kalo driver datang "" Silahkan tunggu pak / ibu mas. Orderan sedang di buatkan simple kan. Mas kasir gondrong yang selalu merapikan rambut nya
Bukan malah nyuruh driver antri..... Kalo anda sekelas gacoan saya paham",sebagai masukan buat couve driver itu bukan orang yang mau ngopi di tempat anda orderan itu sdh anda tau sebelum driver datang kalo driver suruh antri lha buat apa ada aplikasi merchand di hp anda cukup katakan kalo driver datang silahkan tunggu pak ibu mas orderan sedang di buatkan simple kan mas kasir gondrong yang selalu merapikan rambut nya bukan malah nyuruh driver antri kalo anda sekelas gacoan saya paham,"['masukan', 'couve', 'driver', 'orang', 'ngopi', 'orderan', 'sdh', 'tau', 'driver', 'kalo', 'driver', 'suruh', 'antri', 'lha', 'aplikasi', 'merchand', 'hp', 'kalo', 'driver', 'silahkan', 'tunggu', 'mas', 'orderan', 'buatkan', 'simple', 'mas', 'kasir', 'gondrong', 'merapikan', 'rambut', 'nya', 'nyuruh', 'driver', 'antri', 'kalo', 'sekelas', 'gacoan', 'paham']","['masuk', 'couve', 'driver', 'orang', 'ngopi', 'order', 'sdh', 'tau', 'driver', 'kalo', 'driver', 'suruh', 'antri', 'lha', 'aplikasi', 'merchand', 'hp', 'kalo', 'driver', 'silah', 'tunggu', 'mas', 'order', 'buat', 'simple', 'mas', 'kasir', 'gondrong', 'rapi', 'rambut', 'nya', 'nyuruh', 'driver', 'antri', 'kalo', 'kelas', 'gaco', 'paham']",masuk couve driver orang ngopi order sdh tau driver kalo driver suruh antri lha aplikasi merchand hp kalo driver silah tunggu mas order buat simple mas kasir gondrong rapi rambut nya nyuruh driver antri kalo kelas gaco paham
"Tempat nyaman dan banyak kursi. Ada di lantai dua juga ternyata, semi outdoor gitu. Pelayanan ok. Menu lumayan.",tempat nyaman dan banyak kursi ada di lantai dua juga ternyata semi outdoor gitu pelayanan ok menu lumayan,"['nyaman', 'kursi', 'lantai', 'semi', 'outdoor', 'gitu', 'pelayanan', 'ok', 'menu', 'lumayan']","['nyaman', 'kursi', 'lantai', 'semi', 'outdoor', 'gitu', 'layan', 'ok', 'menu', 'lumayan']",nyaman kursi lantai semi outdoor gitu layan ok menu lumayan
"enak kopinya. td beli yg Java. double xpresso jadi lumayan strong. teksturnya lembut, tidak asam. tempat nyaman, bersih.",enak kopinya td beli yg java double xpresso jadi lumayan strong teksturnya lembut tidak asam tempat nyaman bersih,"['enak', 'kopinya', 'td', 'beli', 'yg', 'java', 'double', 'xpresso', 'lumayan', 'strong', 'teksturnya', 'lembut', 'asam', 'nyaman', 'bersih']","['enak', 'kopi', 'td', 'beli', 'yg', 'java', 'double', 'xpresso', 'lumayan', 'strong', 'tekstur', 'lembut', 'asam', 'nyaman', 'bersih']",enak kopi td beli yg java double xpresso lumayan strong tekstur lembut asam nyaman bersih
"Kalo kopinya couvee, ga usah lah ditanya rasa ya udah pasti mantup. Di tokonya yg ini lebih gede dari yg di jakal jd bs nongkrong. Pembayarannya debet atau gopay bisa. Tapi ya gitu mas e mba e, kurang ramah gituuu, piyee padahal aku wis senyum sumringah ngenee",kalo kopinya couvee ga usah lah ditanya rasa ya udah pasti mantup di tokonya yg ini lebih gede dari yg di jakal jd bs nongkrong pembayarannya debet atau gopay bisa tapi ya gitu mas e mba e kurang ramah gituuu piyee padahal aku wis senyum sumringah ngenee,"['kalo', 'kopinya', 'couvee', 'ga', 'ya', 'udah', 'mantup', 'tokonya', 'yg', 'gede', 'yg', 'jakal', 'jd', 'bs', 'nongkrong', 'pembayarannya', 'debet', 'gopay', 'ya', 'gitu', 'mas', 'e', 'mba', 'e', 'ramah', 'gituuu', 'piyee', 'wis', 'senyum', 'sumringah', 'ngenee']","['kalo', 'kopi', 'couvee', 'ga', 'ya', 'udah', 'mantup', 'toko', 'yg', 'gede', 'yg', 'jakal', 'jd', 'bs', 'nongkrong', 'bayar', 'debet', 'gopay', 'ya', 'gitu', 'mas', 'e', 'mba', 'e', 'ramah', 'gituuu', 'piyee', 'wis', 'senyum', 'sumringah', 'ngenee']",kalo kopi couvee ga ya udah mantup toko yg gede yg jakal jd bs nongkrong bayar debet gopay ya gitu mas e mba e ramah gituuu piyee wis senyum sumringah ngenee
"Cocok sebagai CoSpace, akses internet dan coffe mantaf...americano bikin melek",cocok sebagai cospace akses internet dan coffe mantafamericano bikin melek,"['cocok', 'cospace', 'akses', 'internet', 'coffe', 'mantafamericano', 'bikin', 'melek']","['cocok', 'cospace', 'akses', 'internet', 'coffe', 'mantafamericano', 'bikin', 'melek']",cocok cospace akses internet coffe mantafamericano bikin melek
Tempat nyaman untuk berinteraksi dan berdiskusi maupun bekerja interior Instagramable,tempat nyaman untuk berinteraksi dan berdiskusi maupun bekerja interior instagramable,"['nyaman', 'berinteraksi', 'berdiskusi', 'interior', 'instagramable']","['nyaman', 'interaksi', 'diskus', 'interior', 'instagramable']",nyaman interaksi diskus interior instagramable
"Sepertinya jadi satu-satunya couvee yang di konsep untuk working space daripada untuk nongkrong, ya walaupun tetep bisa nongkrong tapi lebih cocok dipake buat nugas kalau di couvee ini.",sepertinya jadi satusatunya couvee yang di konsep untuk working space daripada untuk nongkrong ya walaupun tetep bisa nongkrong tapi lebih cocok dipake buat nugas kalau di couvee ini,"['satusatunya', 'couvee', 'konsep', 'working', 'space', 'nongkrong', 'ya', 'tetep', 'nongkrong', 'cocok', 'dipake', 'nugas', 'couvee']","['satusatunya', 'couvee', 'konsep', 'working', 'space', 'nongkrong', 'ya', 'tetep', 'nongkrong', 'cocok', 'dipake', 'nugas', 'couvee']",satusatunya couvee konsep working space nongkrong ya tetep nongkrong cocok dipake nugas couvee
"Orderan online tapi sampai sini ikut antri orderan offline,
Parah banget,,,harusnya dibuatkan sesuai orderan masuk,,mana kalau disini antrian panjang bett, beda ama yg dijakal sat set cepet,",orderan online tapi sampai sini ikut antri orderan offline parah bangetharusnya dibuatkan sesuai orderan masukmana kalau disini antrian panjang bett beda ama yg dijakal sat set cepet,"['orderan', 'online', 'antri', 'orderan', 'offline', 'parah', 'bangetharusnya', 'dibuatkan', 'sesuai', 'orderan', 'masukmana', 'antrian', 'bett', 'beda', 'ama', 'yg', 'dijakal', 'sat', 'set', 'cepet']","['order', 'online', 'antri', 'order', 'offline', 'parah', 'bangetharusnya', 'buat', 'sesuai', 'order', 'masukmana', 'antri', 'bett', 'beda', 'ama', 'yg', 'jakal', 'sat', 'set', 'cepet']",order online antri order offline parah bangetharusnya buat sesuai order masukmana antri bett beda ama yg jakal sat set cepet
Cappucinonya enak agak creamy tapi worth ini kalo normal sugar. Tempat enak untuk WFC,cappucinonya enak agak creamy tapi worth ini kalo normal sugar tempat enak untuk wfc,"['cappucinonya', 'enak', 'creamy', 'worth', 'kalo', 'normal', 'sugar', 'enak', 'wfc']","['cappucinonya', 'enak', 'creamy', 'worth', 'kalo', 'normal', 'sugar', 'enak', 'wfc']",cappucinonya enak creamy worth kalo normal sugar enak wfc
"Enak banget kopinya, wajib dicoba kalau lagi main k jogja, coba deh kopi ini. Kopinya wamgi, creamy tapi tetep kerasa kopi. Enak pokonya.",enak banget kopinya wajib dicoba kalau lagi main k jogja coba deh kopi ini kopinya wamgi creamy tapi tetep kerasa kopi enak pokonya,"['enak', 'banget', 'kopinya', 'wajib', 'dicoba', 'main', 'k', 'jogja', 'coba', 'deh', 'kopi', 'kopinya', 'wamgi', 'creamy', 'tetep', 'kerasa', 'kopi', 'enak', 'pokonya']","['enak', 'banget', 'kopi', 'wajib', 'coba', 'main', 'k', 'jogja', 'coba', 'deh', 'kopi', 'kopi', 'wamgi', 'creamy', 'tetep', 'rasa', 'kopi', 'enak', 'poko']",enak banget kopi wajib coba main k jogja coba deh kopi kopi wamgi creamy tetep rasa kopi enak poko
Saran aja....kalo maintenance AC dilakukan pd jam tutup. Agar kebersihan terjaga. Membersihkan AC saat jam buka terutama di dapur sampai tehnisi naik keatas dgn duduk ditangga posisi sepatu/kaki mengarah meja dapur sangat riskan utk kebersihannya.,saran ajakalo maintenance ac dilakukan pd jam tutup agar kebersihan terjaga membersihkan ac saat jam buka terutama di dapur sampai tehnisi naik keatas dgn duduk ditangga posisi sepatukaki mengarah meja dapur sangat riskan utk kebersihannya,"['saran', 'ajakalo', 'maintenance', 'ac', 'pd', 'jam', 'tutup', 'kebersihan', 'terjaga', 'membersihkan', 'ac', 'jam', 'buka', 'dapur', 'tehnisi', 'keatas', 'dgn', 'duduk', 'ditangga', 'posisi', 'sepatukaki', 'mengarah', 'meja', 'dapur', 'riskan', 'utk', 'kebersihannya']","['saran', 'ajakalo', 'maintenance', 'ac', 'pd', 'jam', 'tutup', 'bersih', 'jaga', 'bersih', 'ac', 'jam', 'buka', 'dapur', 'tehnisi', 'atas', 'dgn', 'duduk', 'tangga', 'posisi', 'sepatukaki', 'arah', 'meja', 'dapur', 'riskan', 'utk', 'bersih']",saran ajakalo maintenance ac pd jam tutup bersih jaga bersih ac jam buka dapur tehnisi atas dgn duduk tangga posisi sepatukaki arah meja dapur riskan utk bersih
menurut saya sangat enak dan saya hampir setiap menugas di luar selalu pilih couvee tpi saya suka stress ke sini karena parkir mobil selalu penuh padahal saya pernah siang ke sini dan parkir mobil tetap penuh🥲 saya stress karena disuruh parkir di gedung samping yang kadang tidak nyaman untuk saya pribadi karena saya rasa kurang aman dan nyaman… padahal sprtinya couvee sudah diperluas…,menurut saya sangat enak dan saya hampir setiap menugas di luar selalu pilih couvee tpi saya suka stress ke sini karena parkir mobil selalu penuh padahal saya pernah siang ke sini dan parkir mobil tetap penuh saya stress karena disuruh parkir di gedung samping yang kadang tidak nyaman untuk saya pribadi karena saya rasa kurang aman dan nyaman padahal sprtinya couvee sudah diperluas,"['enak', 'menugas', 'pilih', 'couvee', 'tpi', 'suka', 'stress', 'parkir', 'mobil', 'penuh', 'siang', 'parkir', 'mobil', 'penuh', 'stress', 'disuruh', 'parkir', 'gedung', 'samping', 'kadang', 'nyaman', 'pribadi', 'aman', 'nyaman', 'sprtinya', 'couvee', 'diperluas']","['enak', 'tugas', 'pilih', 'couvee', 'tpi', 'suka', 'stress', 'parkir', 'mobil', 'penuh', 'siang', 'parkir', 'mobil', 'penuh', 'stress', 'suruh', 'parkir', 'gedung', 'samping', 'kadang', 'nyaman', 'pribadi', 'aman', 'nyaman', 'sprtinya', 'couvee', 'luas']",enak tugas pilih couvee tpi suka stress parkir mobil penuh siang parkir mobil penuh stress suruh parkir gedung samping kadang nyaman pribadi aman nyaman sprtinya couvee luas
